freq correl
0.01 211.0394545398532
40.08016032064128 0.05265434390769338
80.16032064128257 0.02632717195384669
120.24048096192385 0.017551447969231127
160.32064128256513 0.013163585976923345
200.40080160320642 0.010530868781538675
240.4809619238477 0.008775723984615564
280.56112224448896 0.007522049129670483
320.64128256513027 0.006581792988461672
360.7214428857716 0.005850482656410375
400.80160320641284 0.005265434390769337
440.8817635270541 0.004786758537063035
480.9619238476954 0.004387861992307782
521.0420841683367 0.004050334146745644
561.1222444889779 0.0037610245648352415
601.2024048096192 0.0035102895938462254
641.2825651302605 0.003290896494230836
681.3627254509018 0.003097314347511375
721.4428857715432 0.0029252413282051873
761.5230460921844 0.0027712812582996516
801.6032064128257 0.0026327171953846686
841.683366733467 0.002507349709890161
881.7635270541082 0.0023933792685315175
921.8436873747495 0.002289319300334495
961.9238476953908 0.002193930996153891
1002.0040080160321 0.002106173756307735
1042.0841683366734 0.002025167073372822
1082.1643286573146 0.001950160885470125
1122.2444889779558 0.0018805122824176207
1162.3246492985973 0.0018156670312997716
1202.4048096192384 0.0017551447969231127
1242.4849699398799 0.0016985272228288186
1282.565130260521 0.001645448247115418
1322.6452905811623 0.0015955861790210113
1362.7254509018037 0.0015486571737556875
1402.805611222445 0.0015044098259340967
1442.8857715430863 0.0014626206641025936
1482.9659318637275 0.0014230903758836047
1523.0460921843687 0.0013856406291498258
1563.1262525050101 0.001350111382248548
1603.2064128256513 0.0013163585976923343
1643.2865731462925 0.001284252290431546
1683.366733466934 0.0012536748549450804
1723.4468937875752 0.001224519625760311
1763.5270541082164 0.0011966896342657588
1803.6072144288578 0.001170096531282075
1843.687374749499 0.0011446596501672474
1883.7675350701404 0.0011203051895253909
1923.8476953907816 0.0010969654980769454
1963.9278557114228 0.0010745784470957832
2004.0080160320642 0.0010530868781538675
2044.0881763527054 0.0010324381158371252
2084.168336673347 0.001012583536686411
2124.248496993988 0.000993478186937611
2164.3286573146293 0.0009750804427350625
2204.4088176352707 0.0009573517074126068
2244.4889779559117 0.0009402561412088104
2284.569138276553 0.0009237604194332172
2324.6492985971945 0.0009078335156498858
2364.729458917836 0.0008924465069100571
2404.809619238477 0.0008775723984615564
2444.8897795591183 0.0008631859656998914
2484.9699398797597 0.0008492636114144093
2525.0501002004007 0.0008357832366300536
2565.130260521042 0.000822724123557709
2605.2104208416836 0.0008100668293491289
2645.2905811623245 0.0007977930895105057
2685.370741482966 0.0007858857299655729
2725.4509018036074 0.0007743285868778438
2765.5310621242484 0.0007631064334448316
2805.61122244489 0.0007522049129670483
2845.691382765531 0.0007416104775731461
2885.7715430861726 0.0007313103320512968
2925.8517034068136 0.0007212923822971696
2965.931863727455 0.0007115451879418024
3006.0120240480965 0.000702057918769245
3046.0921843687374 0.0006928203145749129
3086.172344689379 0.000683822648151862
3126.2525050100203 0.000675055691124274
3166.3326653306613 0.0006665106823758655
3206.4128256513027 0.0006581792988461672
3246.492985971944 0.0006500536284900417
3286.573146292585 0.000642126145215773
3326.6533066132265 0.00063438968563486
3366.733466933868 0.0006268374274725402
3406.813627254509 0.0006194628695022751
3446.8937875751503 0.0006122598128801555
3486.9739478957918 0.0006052223437665905
3527.0541082164327 0.0005983448171328794
3567.134268537074 0.0005916218416594761
3607.2144288577156 0.0005850482656410375
3647.294589178357 0.0005786191638208063
3687.374749498998 0.0005723298250836237
3727.4549098196394 0.0005661757409429395
3767.535070140281 0.0005601525947626954
3807.615230460922 0.0005542562516599302
3847.695390781563 0.0005484827490384727
3887.7755511022046 0.0005428282877081792
3927.8557114228456 0.0005372892235478916
3967.935871743487 0.0005318620596736705
4008.0160320641285 0.0005265434390769338
4048.0961923847694 0.0005213301376999344
4088.176352705411 0.0005162190579185626
4128.256513026052 0.0005112072224047901
4168.336673346694 0.0005062917683432055
4208.416833667335 0.0005014699419780322
4248.496993987976 0.0004967390934688055
4288.5771543086175 0.0004920966720345175
4328.6573146292585 0.00048754022136753125
4368.7374749498995 0.0004830673752999393
4408.817635270541 0.0004786758537063034
4448.897795591182 0.0004743634586278683
4488.977955911823 0.0004701280706044052
4529.058116232465 0.0004659676452008263
4569.138276553106 0.0004618802097166086
4609.218436873748 0.00045786386006689886
4649.298597194389 0.0004539167578249429
4689.37875751503 0.0004500371274161827
4729.458917835672 0.00044622325345502854
4769.539078156313 0.0004424734782159107
4809.619238476954 0.0004387861992307782
4849.699398797596 0.00043515986700573035
4889.779559118237 0.0004315929828499457
4929.859719438878 0.0004280840968105153
4969.9398797595195 0.00042463180570720464
5010.0200400801605 0.00042123475126154704
5050.100200400801 0.0004178916183150268
5090.180360721443 0.0004146011331314439
5130.260521042084 0.0004113620617788545
5170.340681362725 0.0004081732085867704
5210.420841683367 0.00040503341467456444
5250.501002004008 0.00040194155654727767
5290.581162324649 0.0003988965447552528
5330.661322645291 0.00039589732261423587
5370.741482965932 0.0003929428649827864
5410.821643286573 0.00039003217709402505
5450.901803607215 0.0003871642934389219
